,period,HD145675,HD95128,HD75732,HD1326,HD114783,HD115404A,HD12235,HD12661,HD128311,HD141399,HD1461,HD155358,HD164922,HD168443,HD18143A,HD190360,HD217107,HD219134,HD24040,HD25463,HD37124,HD69830,HD72659,HD73344,HD74156,HD7924,HD82943,HD92788,HD99492,HD143761,HD9826,HD222155,HD220773,HD217014,HD210277,HD197037,HD196885A,HD195019,HD190007,HD189733A,HD186427,HD185269,HD184960,HD168009,HD164595,HD162004,HD155193,HD155060,HD154345,HD150706,HD149806A,HD143105,HD141004,HD136118,HD120136,HD120066,HD111998,HD106252,HD103774,HD97037,HD89307,HD88986,HD88072,HD87883,HD86728,HD79211,HD52265,HD50554,HD42618,HD40979,HD33564,HD32963,HD31253,HD30562,HD26161,HD23596,HD22049,HD19994,HD17674,HD16232,HD16175,HD16141,HD13931,HD11505,HD8673A,HD8574,HD7449A,HD3765,HD3651
26,149.29292929292927,0.0447481920425742,0.6541993670318396,0.0,0.8013278926728507,0.0,0.4198331368662672,0.4580438276000012,0.0,0.0,0.0,0.508203120468524,0.0,0.7163405832683056,0.0,0.3375404205522554,0.3848972831341745,0.8081906978524772,0.6290245814544189,0.7857436564928485,0.915902688987012,0.0,0.6325278547000441,0.0,0.6245291236405079,0.0486719809249062,0.0699476092934489,0.0,0.0,0.9229866703902868,0.7777971637553471,0.0024071884014551,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,0,0,0,1,1,0,0,1,1,1,1,0,0,0,1,1,0,0,0,1,0
27,152.72727272727272,0.0915621283573331,0.6527136644053824,0.0,0.7998461960912837,0.0,0.4218316370202044,0.4770370887667977,0.0,0.0,0.0,0.509801638797406,0.0,0.7155423394799485,0.0,0.339521011583147,0.37888763082585,0.8088342347907942,0.6301321833967646,0.7852348409701009,0.91527845750175,0.0,0.634966300423992,0.0,0.6450395083280158,0.0556421618233813,0.0586941680306356,0.0,0.0,0.9066766642729368,0.7823375026528527,0.0111741407327514,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,0,0,0,1,1,0,0,1,1,1,1,0,0,0,1,1,0,0,0,1,0
28,156.16161616161617,0.0915845281034683,0.6588747680191955,0.0,0.7981236034539618,0.0,0.4272709799068788,0.4970438738926619,0.0,0.0,0.0,0.5095907652555502,0.0,0.7241080940241668,0.0,0.3483258752532352,0.3806411585742522,0.8052868871730561,0.6313901953435601,0.7803422715892356,0.9148074741215064,0.0,0.6407579281412884,0.0,0.6536987799749966,0.0643355711528128,0.0345575488776152,0.0,0.0,0.904725657900473,0.7867562356917093,0.0152940525213316,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,0,0,0,1,1,0,0,1,1,1,1,0,0,0,1,1,0,0,0,1,0
29,159.59595959595958,0.0703567360390417,0.6590360622912124,0.0,0.7952196429993583,0.0,0.4269230162609204,0.5074354804951278,0.0,0.0,0.0,0.5128550856339151,0.0,0.7296259014475803,0.0,0.3710166178554785,0.3890223701597604,0.8115848880255689,0.6169108574732471,0.7766982586200202,0.9155623372320114,0.0,0.6176427168558056,0.0,0.680474466871946,0.083663054816741,0.0316283192633198,0.0,0.0,0.922756141361982,0.7869036540959986,0.0189866641941837,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,0,0,0,1,1,0,0,1,1,1,1,0,0,0,1,1,0,0,0,1,0
30,163.03030303030303,0.1605547075018076,0.6576305733256982,0.0,0.7922382062161303,0.0,0.4262256196366515,0.5030948524467662,0.0,0.0,0.0,0.5119719222067713,0.0,0.735564167576197,0.0,0.3833331309937769,0.3869650917528564,0.817978760044536,0.5857906432884943,0.7723336251515338,0.9163444276709812,0.0,0.5895895335350538,0.0,0.7029584988914275,0.1061167724386366,0.0326824559055058,0.0,0.0,0.9271712845442353,0.7524619563555739,0.0134004795601182,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,0,0,0,1,1,0,0,1,1,1,1,0,0,0,1,1,0,0,0,1,0
31,166.46464646464648,0.2903047713150419,0.6570199826802389,0.0,0.791070070189295,0.0,0.4300539034954102,0.5037499837214299,0.0,0.0,0.0,0.5081806906596171,0.0,0.7385585914958925,0.0,0.3947256289942241,0.3832907093602934,0.8232353683473574,0.5718381990502148,0.7607829729736098,0.9170704171335832,0.0,0.6206249706298939,0.0,0.6969300884206127,0.1519631230536187,0.0323282807306699,0.0,0.0,0.9015887192071816,0.4990613896704791,0.0073550844952471,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,0,1,0,0,0,1,0,0,0,1,1,1,1,0,0,1,1,1,0,0,0,1,0
32,169.8989898989899,0.2877148420145824,0.6585770764747398,0.0,0.7899274267239385,0.0,0.4522563483521844,0.5078439786475215,0.0,0.0,0.0,0.5071643176664881,0.0,0.7428164191812965,0.0,0.4019977566065523,0.3808265602969034,0.8312116159961518,0.573184654235871,0.7587834685572215,0.917786238505467,0.0,0.6322533214860142,0.0,0.6872769968663075,0.1995986571656254,0.0293717260352284,0.0,0.0,0.8778262943484563,0.5796094935725128,0.0032564523031279,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,0,1,0,0,0,1,0,0,0,1,1,1,1,0,0,1,1,1,0,0,0,1,0
33,173.33333333333331,0.2484886900588192,0.6563787629153371,0.0,0.7888318052597604,0.0,0.4726586418459988,0.533828516495781,0.0,0.0,0.0,0.5099837425388658,0.0,0.7509233266873465,0.0007141261788104,0.4053089012667458,0.3774001821242694,0.8342480730010375,0.57292609764532,0.7760392505435267,0.9184527871605876,0.0,0.6300527459101827,0.0,0.7007048848166039,0.2574414507055472,0.0248181929506189,0.0,0.0,0.8854394171743001,0.7856558232036019,0.0,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,0,1,0,0,0,1,0,0,0,1,1,1,1,0,0,1,1,1,0,0,0,1,0
34,176.76767676767676,0.2278669547226197,0.650921642349592,0.0,0.7895227507281926,0.0,0.464093913532815,0.515530626714165,0.0,0.0,0.0,0.5046989502635983,0.0,0.7573747358367753,0.0057583737619005,0.3982685726323074,0.3839227298478619,0.8339536221179711,0.5577866881253866,0.7680259843041793,0.9189070166918992,0.0,0.3730901261782005,0.0,0.7258989649630054,0.2584000198512391,0.0370515882675668,0.0,0.0,0.8727480699250076,0.7841635152895673,0.0100134038549789,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,0,0,0,0,0,1,0,0,0,1,1,1,1,0,0,1,1,1,0,0,0,1,0
35,180.2020202020202,0.2235269420769982,0.6577466947999446,0.0,0.7914234424008862,0.0,0.4385408455869758,0.5322755302371669,0.0,0.0,0.0,0.5057586756879776,0.0,0.757921338775198,0.0085479169210654,0.3954380573152679,0.3830675039252161,0.8565231441424447,0.5810730366351928,0.7486996589112771,0.9182362723928958,0.0,0.2244491064944186,0.0,0.7415947756634544,0.2657649925809816,0.0422215342489296,0.0,0.0,0.8568392353313464,0.7844485540066061,0.005911508699694,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,0,0,0,0,0,1,0,0,0,1,1,1,1,0,0,1,1,1,0,0,0,1,0
36,183.63636363636363,0.2451070706619633,0.6602619976366136,0.0,0.7957992725718419,0.0,0.4369335347389737,0.5556816589263784,0.0,0.0,0.0,0.5030767608983742,0.0,0.7484462235718139,0.0060261570923535,0.3948193284570422,0.3811833465552394,0.8759440866834027,0.5869915543348385,0.7680827893170148,0.9169830275538882,0.0,0.0784679002104845,0.0,0.7385594404459705,0.3070508496946609,0.0411842196925657,0.0,0.0,0.8401715939465095,0.7104853652868608,0.0001271402530367,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,0,0,0,0,0,1,0,0,0,1,1,1,1,0,0,1,1,1,0,0,0,1,0
37,187.07070707070707,0.298391369444029,0.6557085505057383,0.0,0.7925352435804751,0.0,0.4346848911320879,0.5465913281774861,0.0,0.0,0.0,0.4991887764281045,0.0,0.7371165495486491,0.0099789886993925,0.396107567312565,0.3842623392015358,0.8968507554413155,0.5857714323975948,0.7469740421453138,0.9169582292857404,0.0,0.0,0.0,0.7442968533159564,0.3246864945211871,0.0413298782775797,0.0,0.0,0.8253462300090058,0.684720692829617,0.0,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,0,0,0,0,0,1,0,0,0,1,1,1,1,0,0,1,1,1,0,0,0,1,0
38,190.5050505050505,0.3041273968274276,0.6440721931139943,0.0,0.787525417607807,0.0,0.4322287367231587,0.5354487120768574,0.0,0.0,0.0,0.4885721402197547,0.0,0.742346297757801,0.0252582371415916,0.3917391892019514,0.3816995911440331,0.9001289622153572,0.5908275846179447,0.736944125714792,0.9177401250212271,0.0,0.0027654961837935,0.0,0.7535014447197244,0.3246848804275835,0.039046068058032,0.0,0.0,0.8159130483169648,0.7073827544815728,0.0,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,0,1,1,0,0,0,0,0,1,0,0,0,1,1,1,1,0,0,1,1,1,0,0,0,1,0
39,193.9393939393939,0.2978086030804017,0.6343379012843429,0.0,0.7869850960843141,0.0,0.4311762876548978,0.5504795388073145,0.0,0.0,0.0,0.4813112283873789,0.0,0.7533056334701482,0.035965062529896,0.3878264844972581,0.3826724135070546,0.9002416305695422,0.6145665110197542,0.7288058352182519,0.9171501032093,0.0,0.0157964246983046,0.0,0.7585744677150221,0.3060880966271821,0.0402149233259086,0.0,0.0,0.8148072020516807,0.7866623222518003,0.0,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,0,1,1,0,0,0,0,0,1,0,0,0,1,1,1,1,0,0,1,1,1,0,0,0,1,0
40,197.37373737373736,0.2706522649020194,0.6110615044979428,0.0,0.7865267510476142,0.0,0.4438140937551551,0.5607160330555561,0.0,0.0,0.0,0.4687015569584995,0.0,0.7574487040693896,0.0406525241644873,0.3907792158367418,0.3905588597949028,0.9007152524907226,0.639181242515491,0.7258611025353723,0.9167549024519068,0.0,0.0228985989288119,0.0,0.7609750913775527,0.2828901816339992,0.041366191259182,0.0,0.0,0.8583537362309963,0.7854553512114975,0.0,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,0,1,1,0,0,0,0,0,1,0,0,0,1,1,1,1,0,0,1,1,1,0,0,0,1,0
41,200.8080808080808,0.2653885097816764,0.591257381679802,0.0,0.7860274177675178,0.0,0.4744099646859581,0.5662985734427968,0.0,0.0,0.0,0.4735265145106402,0.0,0.7528766009017915,0.0456914547785898,0.396192629292327,0.3959373354761896,0.902020711709388,0.6470109306780286,0.7250806807765029,0.9152319905507468,0.0,0.0181620687808579,0.0,0.7587412026608624,0.2515201688079924,0.0399994183807361,0.0,0.0,0.8781290110757753,0.7246296545996531,0.0,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,0,1,1,0,0,0,0,0,1,0,0,0,1,1,1,1,0,0,1,1,1,0,0,0,1,0
